review,rating,date,bank,source,sentiment_label,sentiment_score,numerical_sentiment,identified_themes
👏👏👏,5,2024-11-24,Bank of Abyssinia Mobile,Google Play Store,negative,0.6970559358596802,-1,Other/Uncategorized
Money,5,2024-11-24,Bank of Abyssinia Mobile,Google Play Store,positive,0.9659327268600464,1,Other/Uncategorized
It needs more improvment,2,2024-11-24,Bank of Abyssinia Mobile,Google Play Store,negative,0.998616099357605,-1,Other/Uncategorized
Hey Google,5,2024-11-21,Bank of Abyssinia Mobile,Google Play Store,positive,0.9950045943260192,1,Other/Uncategorized
Good app,5,2024-11-21,Bank of Abyssinia Mobile,Google Play Store,positive,0.9998493194580078,1,General Positive
ab,3,2024-11-20,Bank of Abyssinia Mobile,Google Play Store,positive,0.9603196382522584,1,Other/Uncategorized
Ademtahir,5,2024-11-20,Bank of Abyssinia Mobile,Google Play Store,positive,0.9930111765861512,1,Other/Uncategorized
✌️✌️,5,2024-11-20,Bank of Abyssinia Mobile,Google Play Store,negative,0.6970559358596802,-1,Other/Uncategorized
Please this app on my android phone,3,2024-11-20,Bank of Abyssinia Mobile,Google Play Store,positive,0.6488662958145142,1,Other/Uncategorized
GOAT 🐐 🐐,5,2024-11-19,Bank of Abyssinia Mobile,Google Play Store,negative,0.9337344765663148,-1,Other/Uncategorized
"Your app doesn't match your bank, the app is disaster, super slow. Please learn something from tele birr app.",1,2024-11-19,Bank of Abyssinia Mobile,Google Play Store,negative,0.9994460940361024,-1,Performance
Fast and reliable,5,2024-11-18,Bank of Abyssinia Mobile,Google Play Store,positive,0.9998595714569092,1,Performance
"The worst app update ever. Why would you include the ""developer option off"" thing here? Why do you care? It is my phone my money, right? That is the reason why I switched to other banks. So either turn it off or everyone will discontinue their business one by one.",1,2024-11-17,Bank of Abyssinia Mobile,Google Play Store,negative,0.9998020529747008,-1,Features; Developer Options; Updates
Very good,5,2024-11-14,Bank of Abyssinia Mobile,Google Play Store,positive,0.9998520612716676,1,General Positive
One of the poorest mobile banking system,1,2024-11-13,Bank of Abyssinia Mobile,Google Play Store,negative,0.999756634235382,-1,General Negative
❤❤❤❤❤❤,5,2024-11-12,Bank of Abyssinia Mobile,Google Play Store,negative,0.6970559358596802,-1,Other/Uncategorized
Oene,5,2024-11-12,Bank of Abyssinia Mobile,Google Play Store,positive,0.8278869986534119,1,Other/Uncategorized
i find it interesting specially in reciept downloading,1,2024-11-12,Bank of Abyssinia Mobile,Google Play Store,positive,0.9981314539909364,1,Performance
it good,5,2024-11-12,Bank of Abyssinia Mobile,Google Play Store,positive,0.9998427629470824,1,General Positive
"This app crashes everytime, please fix it",1,2024-11-12,Bank of Abyssinia Mobile,Google Play Store,negative,0.9996472597122192,-1,App Stability
አንድ star ራሱ ይበዛበታል። i dont recomend to use this app also the bank,1,2024-11-12,Bank of Abyssinia Mobile,Google Play Store,negative,0.9964038133621216,-1,Other/Uncategorized
I need a support the app is not working,5,2024-11-12,Bank of Abyssinia Mobile,Google Play Store,negative,0.9998034834861756,-1,App Stability; Customer Service
Bast bank of ethiopia,5,2024-11-12,Bank of Abyssinia Mobile,Google Play Store,positive,0.9978061318397522,1,Other/Uncategorized
Good,5,2024-11-12,Bank of Abyssinia Mobile,Google Play Store,positive,0.999816119670868,1,General Positive
very slow app. አቢሲኒያን ከሚያክል ባንክ የማይጠበቅ software app. ከቻላችሁ ሙሉ ለሙሉ እንደገና አሰሩት።በጣም ይመራያል ያሳፍራል።ለapp የወጣው ወጭ በሙስና የተበላ ነው የሚመስለው።,1,2024-11-12,Bank of Abyssinia Mobile,Google Play Store,negative,0.9990527033805848,-1,Performance
"thank you for your social services like, vertual banking, non touch ATM, Cadrless and withdrwal with out passbook...",5,2024-11-12,Bank of Abyssinia Mobile,Google Play Store,positive,0.9878897070884703,1,Customer Service; Features
The worst App i have never seen like this before,1,2024-11-12,Bank of Abyssinia Mobile,Google Play Store,negative,0.999774158000946,-1,General Positive
Wweeeer,4,2024-11-12,Bank of Abyssinia Mobile,Google Play Store,negative,0.8910732269287109,-1,Other/Uncategorized
Infinx,5,2024-11-12,Bank of Abyssinia Mobile,Google Play Store,negative,0.9042558670043944,-1,Other/Uncategorized
Great service,5,2024-11-12,Bank of Abyssinia Mobile,Google Play Store,positive,0.9998434782028198,1,Customer Service; Features
👍,5,2024-11-11,Bank of Abyssinia Mobile,Google Play Store,negative,0.6970559358596802,-1,Other/Uncategorized
This app is not available on all android versions and some times it is not functional.,1,2024-11-08,Bank of Abyssinia Mobile,Google Play Store,negative,0.9997187256813048,-1,Features; Updates
senayt Mesfin,4,2024-11-08,Bank of Abyssinia Mobile,Google Play Store,positive,0.8874823451042175,1,Other/Uncategorized
Bad app vety bad.,1,2024-11-07,Bank of Abyssinia Mobile,Google Play Store,negative,0.9998058676719666,-1,General Negative
Nice,5,2024-11-06,Bank of Abyssinia Mobile,Google Play Store,positive,0.9998552799224854,1,General Positive
Abessnya Banke,5,2024-11-05,Bank of Abyssinia Mobile,Google Play Store,negative,0.987365186214447,-1,Other/Uncategorized
"The most useless app, I never expected such an irrelevant app from BOA. big shame!",1,2024-11-04,Bank of Abyssinia Mobile,Google Play Store,negative,0.9997209906578064,-1,Other/Uncategorized
Okay,5,2024-11-03,Bank of Abyssinia Mobile,Google Play Store,positive,0.9997709393501282,1,Other/Uncategorized
Professional on banking app,5,2024-11-01,Bank of Abyssinia Mobile,Google Play Store,positive,0.9616295695304872,1,Other/Uncategorized
Has some nice interface but always freezes or slow to load .App developers please fix this issue.,3,2024-10-27,Bank of Abyssinia Mobile,Google Play Store,negative,0.993607759475708,-1,App Stability; Performance; User Interface; Developer Options
አይሰራም አስተካክሉት,5,2024-10-26,Bank of Abyssinia Mobile,Google Play Store,negative,0.7850582003593445,-1,Other/Uncategorized
Please try another because this app doesn't feet the need of this generation,1,2024-10-25,Bank of Abyssinia Mobile,Google Play Store,negative,0.9962698221206664,-1,Other/Uncategorized
Good,4,2024-10-25,Bank of Abyssinia Mobile,Google Play Store,positive,0.999816119670868,1,General Positive
Fast transfer,5,2024-10-24,Bank of Abyssinia Mobile,Google Play Store,positive,0.9989985823631288,1,Performance; Transactions
"What's up I can't log in, what's wrong",5,2024-10-22,Bank of Abyssinia Mobile,Google Play Store,negative,0.9989662170410156,-1,Login/Authentication
Amrumehamed,1,2024-10-21,Bank of Abyssinia Mobile,Google Play Store,positive,0.692406415939331,1,Other/Uncategorized
Good,5,2024-10-19,Bank of Abyssinia Mobile,Google Play Store,positive,0.999816119670868,1,General Positive
"Nice to meet you my proud bank in Ethiopia.. I'm a member of this bank, i need to solve my problem of international receiving money for me from my online digital working service's over the world please? I'm working a lot of international money.But i can't get direct in Ethiopia because of don't knowing the legal ways of getting money in Ethiopia please can I get and direct deposit with BoA please 🙏🙏🙏?",5,2024-10-18,Bank of Abyssinia Mobile,Google Play Store,positive,0.968373715877533,1,Transactions; Customer Service; Features; Network/Connectivity
Very good,5,2024-10-18,Bank of Abyssinia Mobile,Google Play Store,positive,0.9998520612716676,1,General Positive
ደደገነሐ,5,2024-10-15,Bank of Abyssinia Mobile,Google Play Store,negative,0.6970559358596802,-1,Other/Uncategorized
"Terrible Bank Experience It’s unbelievable that with all the modern technology, this bank still struggles with even basic transactions. The app constantly crashes, services are limited, and every time I try to transfer money or load Telebirr, there’s a huge delay. I have to wait 5 days for failed transactions to be refunded! Even USSD is unreliable. They’ve put me in embarrassing situations countless times, and customer care never fixes anything. I’ve switched banks, and you should too!",1,2024-10-14,Bank of Abyssinia Mobile,Google Play Store,negative,0.9995194673538208,-1,App Stability; Performance; Transactions; Customer Service; Features
A painfully slow banking app service. Please don't make it your choice!,1,2024-10-13,Bank of Abyssinia Mobile,Google Play Store,negative,0.999660849571228,-1,Performance; Customer Service; Features
Good App,4,2024-10-12,Bank of Abyssinia Mobile,Google Play Store,positive,0.9998493194580078,1,General Positive
Best app to me,5,2024-10-11,Bank of Abyssinia Mobile,Google Play Store,positive,0.997821807861328,1,General Positive
BOA,5,2024-10-11,Bank of Abyssinia Mobile,Google Play Store,negative,0.7410515546798706,-1,Other/Uncategorized
Abdulkadir,5,2024-10-11,Bank of Abyssinia Mobile,Google Play Store,positive,0.981449544429779,1,Other/Uncategorized
Bad,1,2024-10-10,Bank of Abyssinia Mobile,Google Play Store,negative,0.999782383441925,-1,General Negative
If it is possible I would gove0 star,1,2024-10-08,Bank of Abyssinia Mobile,Google Play Store,negative,0.9928192496299744,-1,Other/Uncategorized
Nise mobile bankig,4,2024-10-05,Bank of Abyssinia Mobile,Google Play Store,negative,0.9858755469322203,-1,Other/Uncategorized
Overall good app but performance needs some improvement also sometimes when using instant other bank transfers it refuses causing to be repeated several times to transfer,4,2024-10-04,Bank of Abyssinia Mobile,Google Play Store,negative,0.9532793164253236,-1,Performance; Transactions
Ok,5,2024-10-04,Bank of Abyssinia Mobile,Google Play Store,positive,0.9997851252555848,1,Other/Uncategorized
Just make it work please🤣 this is embarrassing for a bank of your size,1,2024-10-04,Bank of Abyssinia Mobile,Google Play Store,negative,0.999284327030182,-1,Other/Uncategorized
Update to the simplest way it requires the developer option on and off why this is,5,2024-10-04,Bank of Abyssinia Mobile,Google Play Store,negative,0.998016357421875,-1,User Interface; Features; Ease of Use; Developer Options; Updates
"Stop telling me what to do with my phone, BOA. Why does your newly updated app keep asking me to disable the developer options? I’m not slowing down my phone just to use your God damn app. 🤮🤮🤮🤮",1,2024-10-04,Bank of Abyssinia Mobile,Google Play Store,negative,0.9964292645454408,-1,Performance; Features; Developer Options; Updates
I'm living out of country how may I download and use mobile banking? It asks me the Ethiopia phone number and I can't receive text to confirm because I'm out side the country. So please lete know if I can use while I'm outside the country. Thanks,1,2024-10-04,Bank of Abyssinia Mobile,Google Play Store,negative,0.6597307324409485,-1,Transactions
Good,3,2024-10-03,Bank of Abyssinia Mobile,Google Play Store,positive,0.999816119670868,1,General Positive
Worest app,1,2024-10-03,Bank of Abyssinia Mobile,Google Play Store,negative,0.778976559638977,-1,Other/Uncategorized
The worest app ever,1,2024-10-03,Bank of Abyssinia Mobile,Google Play Store,positive,0.9535902738571168,1,Other/Uncategorized
አሪፍ ነው በርቱልን,5,2024-10-03,Bank of Abyssinia Mobile,Google Play Store,negative,0.8337246179580688,-1,Other/Uncategorized
Wwwerrr,5,2024-10-02,Bank of Abyssinia Mobile,Google Play Store,negative,0.850250780582428,-1,Other/Uncategorized
ጀማል ውቀቱ,5,2024-09-30,Bank of Abyssinia Mobile,Google Play Store,negative,0.7850582003593445,-1,Other/Uncategorized
Great For Financial company,5,2024-09-30,Bank of Abyssinia Mobile,Google Play Store,positive,0.9998703002929688,1,General Positive
Very easy to use,5,2024-09-30,Bank of Abyssinia Mobile,Google Play Store,positive,0.999142289161682,1,Ease of Use
The App's crash always.. Error.....,3,2024-09-27,Bank of Abyssinia Mobile,Google Play Store,negative,0.9996880292892456,-1,App Stability
This app is incredibly frustrating to use. It’s filled with issues that make it difficult to navigate and complete tasks efficiently. I’ve never encountered such a poorly designed banking application before. It needs significant improvements to enhance user experience. It deserves a vey low rating.,1,2024-09-26,Bank of Abyssinia Mobile,Google Play Store,negative,0.998582124710083,-1,User Interface; Ease of Use
nice,5,2024-09-26,Bank of Abyssinia Mobile,Google Play Store,positive,0.9998552799224854,1,General Positive
Great UI and seamless UX. I love it!!,5,2024-09-25,Bank of Abyssinia Mobile,Google Play Store,positive,0.9998557567596436,1,User Interface
That's too good application but try to add more alternatives and futures or possibilitys for your customers,3,2024-09-25,Bank of Abyssinia Mobile,Google Play Store,negative,0.9941336512565612,-1,Customer Service
It's easy used to operate program and secured 👍👍,4,2024-09-25,Bank of Abyssinia Mobile,Google Play Store,negative,0.9652975797653198,-1,Security; Ease of Use
I bought a mobile card on this app but I didn't receive it and it took my money and I didn't get my money back.,1,2024-09-21,Bank of Abyssinia Mobile,Google Play Store,negative,0.9994741082191468,-1,Transactions
Amazing,5,2024-09-19,Bank of Abyssinia Mobile,Google Play Store,positive,0.999875545501709,1,General Positive
Great app with great services,5,2024-09-19,Bank of Abyssinia Mobile,Google Play Store,positive,0.9998226761817932,1,Customer Service; Features
Yes active user,5,2024-09-17,Bank of Abyssinia Mobile,Google Play Store,positive,0.9983929991722108,1,Other/Uncategorized
Shameful,1,2024-09-17,Bank of Abyssinia Mobile,Google Play Store,negative,0.998016357421875,-1,Other/Uncategorized
The worest app ever made i would not recommende for no one,1,2024-09-16,Bank of Abyssinia Mobile,Google Play Store,negative,0.5611283779144287,-1,Other/Uncategorized
Good application,5,2024-09-16,Bank of Abyssinia Mobile,Google Play Store,positive,0.999854564666748,1,General Positive
I like,5,2024-09-16,Bank of Abyssinia Mobile,Google Play Store,positive,0.9998149275779724,1,General Positive
Good,5,2024-09-16,Bank of Abyssinia Mobile,Google Play Store,positive,0.999816119670868,1,General Positive
"How many hours should I wait after transferring money to telebirr, please do something about the transfer delay issue I need my money when ever.",1,2024-09-15,Bank of Abyssinia Mobile,Google Play Store,negative,0.9988893866539,-1,Performance; Transactions
"BOA is unreasonably holding and delaying transactions for more than a day, even transactions within the same bank itself. This is a huge gap that I observed in BOA mobile banking. I didn't experience this kind of challenge while having transactions in other banks' mobile banking platforms. After waiting so long, I called your customer support team and the response they gave me was ""it was the system that holds the transaction & will be released on working days"". This is not totally fair.",1,2024-09-15,Bank of Abyssinia Mobile,Google Play Store,negative,0.9993953704833984,-1,Performance; Transactions; Customer Service
የእርስዎን ተሞክሮ ይግለጹ (አማራጭ),5,2024-09-14,Bank of Abyssinia Mobile,Google Play Store,negative,0.8698031902313232,-1,Other/Uncategorized
It's not working. It needs a big update. Can't you update the app quickly?,1,2024-09-14,Bank of Abyssinia Mobile,Google Play Store,negative,0.999777853488922,-1,App Stability; Performance; User Interface; Updates
"I am Aimohon Joel , It's can be Good for a Better Conversation in Time 🙂",3,2024-09-14,Bank of Abyssinia Mobile,Google Play Store,negative,0.9925205707550048,-1,General Positive
"Better app than most mobile apps, but why do I have to turn off developer option every time I wanna use the app?? It's annoying.",1,2024-09-13,Bank of Abyssinia Mobile,Google Play Store,negative,0.999325394630432,-1,Features; Developer Options
Bes and freindly app,5,2024-09-13,Bank of Abyssinia Mobile,Google Play Store,negative,0.9136509895324708,-1,Other/Uncategorized
It doesn't work.,1,2024-09-12,Bank of Abyssinia Mobile,Google Play Store,negative,0.9997761845588684,-1,App Stability
"It say ""The request was not successful. please check device connectivity or try again"" why? One of the bank manager told me it is because of my phone's android version which is 9.1 It is ridiculous! Disappointing",1,2024-09-11,Bank of Abyssinia Mobile,Google Play Store,negative,0.9997968077659608,-1,Updates
How to download or screenshot of payment receipt...what kinda worst app ever 🤮🤮🤢,1,2024-09-11,Bank of Abyssinia Mobile,Google Play Store,negative,0.9998114705085754,-1,Transactions
Good,5,2024-09-10,Bank of Abyssinia Mobile,Google Play Store,positive,0.999816119670868,1,General Positive
Smart technology,5,2024-09-10,Bank of Abyssinia Mobile,Google Play Store,positive,0.9998468160629272,1,Other/Uncategorized
Yegema app tish🪨,1,2024-09-08,Bank of Abyssinia Mobile,Google Play Store,negative,0.9501880407333374,-1,Other/Uncategorized
Ok,5,2024-09-07,Bank of Abyssinia Mobile,Google Play Store,positive,0.9997851252555848,1,Other/Uncategorized
"This is not an appropriate app, i don't know how boa develops this app, i don't expect this much crazy and un confortable app form BOA, I'm soory!!!",1,2024-09-07,Bank of Abyssinia Mobile,Google Play Store,negative,0.9996864795684814,-1,Other/Uncategorized
"Shockingly bad! Even when it decides to work, it's painfully slow and frustrating. Such a shame that it has become a stain on an extraordinary bank",1,2024-09-06,Bank of Abyssinia Mobile,Google Play Store,negative,0.9997275471687316,-1,Performance
"It crashes frequently. It launches on Android 8.1 but I don't think it actually works on versions less than 10. If so, it shouldn't be available for download by such devices to begin with, like many other finance apps are not. It was so much better three months ago, upgrades should be for the better.",1,2024-09-06,Bank of Abyssinia Mobile,Google Play Store,negative,0.999210000038147,-1,App Stability; Updates
Awesome application. But lately its crashing everytime i opened it.,4,2024-09-05,Bank of Abyssinia Mobile,Google Play Store,negative,0.9127695560455322,-1,App Stability
እጅም በጣም ደካማ አፕ ነው ሲፈልግ ይከፍታል ሲፈልግ አይከፍትም ከአዋሽ እና ንግድ ባንክ የመሳሰሉ ባንኮች ሲወዳደር ሞባይል ባንኪንግ App እጅግ የሚያበሳጭ ነው ለውጥ ያስፈልጋችኋል,1,2024-09-05,Bank of Abyssinia Mobile,Google Play Store,negative,0.9639249444007874,-1,Other/Uncategorized
good,5,2024-09-05,Bank of Abyssinia Mobile,Google Play Store,positive,0.999816119670868,1,General Positive
Fast one,3,2024-09-04,Bank of Abyssinia Mobile,Google Play Store,positive,0.9994491934776306,1,Performance
Nice looking app but a terrible user experience.,1,2024-09-03,Bank of Abyssinia Mobile,Google Play Store,negative,0.9958102703094482,-1,User Interface
The worest MB app ever!!🙄,1,2024-09-02,Bank of Abyssinia Mobile,Google Play Store,negative,0.8734645843505859,-1,Other/Uncategorized
Very good,5,2024-09-01,Bank of Abyssinia Mobile,Google Play Store,positive,0.9998520612716676,1,General Positive
It is ok,5,2024-09-01,Bank of Abyssinia Mobile,Google Play Store,positive,0.9998496770858764,1,Other/Uncategorized
Plz fix the Apps ....screenshot lovation hide from glarey share botten not work😔😔,1,2024-08-30,Bank of Abyssinia Mobile,Google Play Store,negative,0.9987314343452454,-1,Other/Uncategorized
Good,5,2024-08-30,Bank of Abyssinia Mobile,Google Play Store,positive,0.999816119670868,1,General Positive
Apollo's,1,2024-08-29,Bank of Abyssinia Mobile,Google Play Store,positive,0.9974138736724854,1,Other/Uncategorized
The worst experience ever,1,2024-08-29,Bank of Abyssinia Mobile,Google Play Store,negative,0.999792754650116,-1,General Negative
Hussenaliumar,5,2024-08-29,Bank of Abyssinia Mobile,Google Play Store,negative,0.6654506325721741,-1,Other/Uncategorized
Good,3,2024-08-28,Bank of Abyssinia Mobile,Google Play Store,positive,0.999816119670868,1,General Positive
Hi I have problem with this App BOA mobile I don't know what is wrong with this App I did many times download but it's sam doesn't work if sam like that this app way I have to be customer with them how I know my account and checking save The book is no Not enough alone,1,2024-08-28,Bank of Abyssinia Mobile,Google Play Store,negative,0.999367892742157,-1,App Stability; Customer Service
It is not work for my device,5,2024-08-27,Bank of Abyssinia Mobile,Google Play Store,negative,0.9997636675834656,-1,Other/Uncategorized
"I'm Sick and tiered of enabling and disabling Developer Option Everytime I use this app. maybe you know it maybe you dont, fix it please it's anoying",1,2024-08-26,Bank of Abyssinia Mobile,Google Play Store,negative,0.9990233182907104,-1,Features; Developer Options
The worst app ever,1,2024-08-26,Bank of Abyssinia Mobile,Google Play Store,negative,0.9997934699058532,-1,General Negative
Good,5,2024-08-26,Bank of Abyssinia Mobile,Google Play Store,positive,0.999816119670868,1,General Positive
Betanya Gebre,3,2024-08-23,Bank of Abyssinia Mobile,Google Play Store,positive,0.8911885619163513,1,Other/Uncategorized
I dont recommand it to any one,1,2024-08-23,Bank of Abyssinia Mobile,Google Play Store,negative,0.9855504035949708,-1,Other/Uncategorized
Good,5,2024-08-22,Bank of Abyssinia Mobile,Google Play Store,positive,0.999816119670868,1,General Positive
Excellent app,5,2024-08-21,Bank of Abyssinia Mobile,Google Play Store,positive,0.9998356103897096,1,General Positive
"The application used to work well. But after updates I'm not able to use the forgot password feature, which is blocking me from accessing it as a whole.",1,2024-08-20,Bank of Abyssinia Mobile,Google Play Store,negative,0.9988825917243958,-1,Login/Authentication; Features; Updates
ትርሃስ,5,2024-08-19,Bank of Abyssinia Mobile,Google Play Store,negative,0.6970559358596802,-1,Other/Uncategorized
Gio,4,2024-08-19,Bank of Abyssinia Mobile,Google Play Store,positive,0.9969680905342102,1,Other/Uncategorized
App isn't working,1,2024-08-18,Bank of Abyssinia Mobile,Google Play Store,negative,0.9995692372322084,-1,Other/Uncategorized
Best app,5,2024-08-18,Bank of Abyssinia Mobile,Google Play Store,positive,0.999686598777771,1,General Positive
so far good but always it lugs,3,2024-08-17,Bank of Abyssinia Mobile,Google Play Store,negative,0.982947051525116,-1,General Positive
Don't trust this bank and its service.,1,2024-08-16,Bank of Abyssinia Mobile,Google Play Store,negative,0.99963116645813,-1,Customer Service; Features
"I can not open and use the application,please help me!",5,2024-08-15,Bank of Abyssinia Mobile,Google Play Store,negative,0.9995014667510986,-1,Customer Service
Horrible,1,2024-08-14,Bank of Abyssinia Mobile,Google Play Store,negative,0.9997841715812684,-1,General Negative
Mostly not working 😑,1,2024-08-14,Bank of Abyssinia Mobile,Google Play Store,negative,0.999582588672638,-1,App Stability
Good,5,2024-08-13,Bank of Abyssinia Mobile,Google Play Store,positive,0.999816119670868,1,General Positive
Awesome 👌,5,2024-08-12,Bank of Abyssinia Mobile,Google Play Store,positive,0.9998607635498048,1,Other/Uncategorized
"Despite the enhanced technology you have, the application doesn't work properly, and it asks for the developer option to be turned off, fix that.",3,2024-08-12,Bank of Abyssinia Mobile,Google Play Store,negative,0.9997915625572203,-1,App Stability; Features; Developer Options
Thank you,3,2024-08-12,Bank of Abyssinia Mobile,Google Play Store,positive,0.9998352527618408,1,Other/Uncategorized
Very poor app b/c highly slow to open the app,1,2024-08-12,Bank of Abyssinia Mobile,Google Play Store,negative,0.9998080134391784,-1,Performance
Ok,5,2024-08-12,Bank of Abyssinia Mobile,Google Play Store,positive,0.9997851252555848,1,Other/Uncategorized
best,1,2024-08-12,Bank of Abyssinia Mobile,Google Play Store,positive,0.9997941851615906,1,General Positive
Best app,5,2024-08-11,Bank of Abyssinia Mobile,Google Play Store,positive,0.999686598777771,1,General Positive
Wedi Tekle .,5,2024-08-11,Bank of Abyssinia Mobile,Google Play Store,negative,0.8421270847320557,-1,Other/Uncategorized
Bad app📱👎👎👎,1,2024-08-11,Bank of Abyssinia Mobile,Google Play Store,negative,0.9997676014900208,-1,General Negative
Dura nan fayyadaman ture amma garuu naaf hojjechaa hin jiru maaf?,5,2024-08-11,Bank of Abyssinia Mobile,Google Play Store,negative,0.9956488013267516,-1,Other/Uncategorized
Nice appp,5,2024-08-11,Bank of Abyssinia Mobile,Google Play Store,positive,0.9997910857200624,1,General Positive
ሰላም አቢሲኒያዎች የሞባይል ባንኪንጋችሁ ተጠቃሚ ነኝ አገልግሎቱን ስላስጀመራችሁለን እናመሰግናለን። ነገር ግን አለፎ አልፎ የነበረው የማስፈንጠሪያው በአግባቡ አለመስራት አልፎ አልፎ ወደመስራት ተቀይሯል ድሮ እንደነበራችሁ እናውቃለን ዘንድሮም ብትኖሩልን እንመርጣለን *ከዘመን አንጉደል*,3,2024-08-10,Bank of Abyssinia Mobile,Google Play Store,negative,0.952187478542328,-1,Other/Uncategorized
Gooood app my dear,5,2024-08-10,Bank of Abyssinia Mobile,Google Play Store,negative,0.9005934000015259,-1,Other/Uncategorized
Harun tamam galanaa,3,2024-08-09,Bank of Abyssinia Mobile,Google Play Store,negative,0.9410600066184998,-1,Other/Uncategorized
"A total disaster of an app. Always offline, never works, it's embarassing. I've lost hope and taken my business to a competitor",1,2024-08-08,Bank of Abyssinia Mobile,Google Play Store,negative,0.9998038411140442,-1,Network/Connectivity
Gamebela,1,2024-08-08,Bank of Abyssinia Mobile,Google Play Store,positive,0.8994191288948059,1,Other/Uncategorized
so poor app to use can't start up when open the app,1,2024-08-08,Bank of Abyssinia Mobile,Google Play Store,negative,0.999744474887848,-1,General Negative
"This app takes too long time to be opened. And even it is not working simply as other banks application. Why this app does not give a digital invoice. Even, I am not able to find where the screeshot is kept after transaction. So, please the developer should fix all these.",1,2024-08-07,Bank of Abyssinia Mobile,Google Play Store,negative,0.9987001419067384,-1,App Stability; Transactions; Developer Options
Good job,5,2024-08-07,Bank of Abyssinia Mobile,Google Play Store,positive,0.999835729598999,1,General Positive
"Worst app ever, not user friendly, even doesn't serve basic functionality correctly, takes to much time to login and navigate through the app, we expected more from this bank",1,2024-08-07,Bank of Abyssinia Mobile,Google Play Store,negative,0.9998094439506532,-1,Login/Authentication; Features; Ease of Use
good,3,2024-08-07,Bank of Abyssinia Mobile,Google Play Store,positive,0.999816119670868,1,General Positive
Good,5,2024-08-07,Bank of Abyssinia Mobile,Google Play Store,positive,0.999816119670868,1,General Positive
Bad app .,1,2024-08-06,Bank of Abyssinia Mobile,Google Play Store,negative,0.9997915625572203,-1,General Negative
"I mean how could a big financial company like this, be this much irresponsible to release this app? You should be ashamed!",1,2024-08-06,Bank of Abyssinia Mobile,Google Play Store,negative,0.9994394183158876,-1,General Positive
Review,5,2024-08-06,Bank of Abyssinia Mobile,Google Play Store,positive,0.9946894645690918,1,Other/Uncategorized
Goood,4,2024-08-06,Bank of Abyssinia Mobile,Google Play Store,negative,0.9943867921829224,-1,Other/Uncategorized
Ok,5,2024-08-06,Bank of Abyssinia Mobile,Google Play Store,positive,0.9997851252555848,1,Other/Uncategorized
👎👎👎👎👎👎👎👎👎,1,2024-08-06,Bank of Abyssinia Mobile,Google Play Store,negative,0.6970559358596802,-1,Other/Uncategorized
Is it necessary to switch off developer options every time to use mobile banking?🤔🤔😡😡😡,1,2024-08-04,Bank of Abyssinia Mobile,Google Play Store,negative,0.99793541431427,-1,Features; Developer Options
The previous version is better it doesn't work,1,2024-08-04,Bank of Abyssinia Mobile,Google Play Store,negative,0.9997755885124208,-1,App Stability; Updates
"I don't know what is wrong with BOA as a bank in general. It's been going backwards since last year or so. The app is a disaster to use in every possible way. Not stable to log in and very slow to perform transactions, couldn't take a screenshot (or can't even find the pictures even using its save screenshot option). Most of the time, it fails to perform transactions and so on. Simply, it's the worst!",1,2024-08-03,Bank of Abyssinia Mobile,Google Play Store,negative,0.9998201727867126,-1,App Stability; Performance; Login/Authentication; Transactions; Features
ok,5,2024-08-03,Bank of Abyssinia Mobile,Google Play Store,positive,0.9997851252555848,1,Other/Uncategorized
Nice,5,2024-08-03,Bank of Abyssinia Mobile,Google Play Store,positive,0.9998552799224854,1,General Positive
"Take some note from CBE mobile banking app, it's the best banking app currently take some note and improve ur app . Sometimes u have to learn from the bests 🙌",1,2024-08-03,Bank of Abyssinia Mobile,Google Play Store,positive,0.9958856701850892,1,General Positive
Great,5,2024-08-03,Bank of Abyssinia Mobile,Google Play Store,positive,0.9998630285263062,1,General Positive
It's a useless app,1,2024-08-02,Bank of Abyssinia Mobile,Google Play Store,negative,0.9998058676719666,-1,Other/Uncategorized
"It's not working as it was , so much need to improve, it was the best but not anymore",2,2024-08-01,Bank of Abyssinia Mobile,Google Play Store,negative,0.9968530535697936,-1,App Stability
Poor network,1,2024-08-01,Bank of Abyssinia Mobile,Google Play Store,negative,0.9997891783714294,-1,Network/Connectivity
Not yet completely working this App. i don't know when is it will be working properly! Its Sad!!!,1,2024-07-31,Bank of Abyssinia Mobile,Google Play Store,negative,0.9993754029273988,-1,Other/Uncategorized
The app does not open sometimes it says coonection issue which i dont have and after it opens it has bugs while using its not smooth to work with please improve it,1,2024-07-31,Bank of Abyssinia Mobile,Google Play Store,negative,0.9953023195266724,-1,App Stability
"It's not working totally, what a useless app is it,",1,2024-07-31,Bank of Abyssinia Mobile,Google Play Store,negative,0.999817192554474,-1,App Stability
"This app has become the most troubling every day. It doesn't work. I love the bank, and I hate the app",1,2024-07-31,Bank of Abyssinia Mobile,Google Play Store,negative,0.9989368319511414,-1,App Stability
this is so disappointing app 😞,1,2024-07-31,Bank of Abyssinia Mobile,Google Play Store,negative,0.9998024106025696,-1,Other/Uncategorized
አቢስኒያ የሁሉም ምርጫ,5,2024-07-29,Bank of Abyssinia Mobile,Google Play Store,negative,0.8337246179580688,-1,Other/Uncategorized
Ok,5,2024-07-29,Bank of Abyssinia Mobile,Google Play Store,positive,0.9997851252555848,1,Other/Uncategorized
